"id","firmbr","firm","brand","city","year","quarter","share","price","sugar","mushy","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","z13","z14","z15","z16","z17","z18","z19","z20"
100933880,1009,1,9,33,88,1,"0,0366","0,088","3,000","0,000","-0,820","0,059","-3,263","-0,453","-0,196","0,001","5,789","0,400","0,106","-0,502","-2,334","-0,176","0,020","0,080","0,023","0,076","0,048","0,044","0,039","0,060"
101133880,1011,1,11,33,88,1,"0,0207","0,171","12,000","0,000","-0,804","0,052","-5,205","-0,437","-0,174","-0,092","-4,482","0,353","-1,619","-0,480","-5,011","-0,150","0,039","0,144","0,148","0,124","0,100","0,140","0,161","0,134"
101333880,1013,1,13,33,88,1,"0,0041","0,132","14,000","0,000","-0,774","0,050","-9,346","-0,225","-0,120","-0,028","-3,277","0,200","-0,415","-0,428","-5,011","-0,133","0,030","0,081","0,167","0,149","0,092","0,088","0,185","0,091"
101733880,1017,1,17,33,88,1,"0,0273","0,095","3,000","1,000","-0,843","0,074","-2,789","-0,282","-0,223","-0,011","4,485","-0,742","-0,122","-0,531","-2,120","-0,511","0,022","0,060","0,051","0,101","0,008","0,060","0,121","0,063"
103033880,1030,1,30,33,88,1,"0,0029","0,126","4,000","0,000","-0,817","0,071","-3,083","-0,476","-0,193","-0,047","4,759","0,426","-0,784","-0,500","-2,537","-0,169","0,029","0,085","0,063","0,067","0,140","0,087","0,114","0,105"
104533880,1045,1,45,33,88,1,"0,0126","0,107","14,000","0,000","-0,756","0,045","-10,615","-0,150","-0,085","-0,011","-2,054","0,152","-0,131","-0,411","-4,963","-0,122","0,025","0,060","0,086","0,110","0,120","0,086","0,106","0,062"
200533880,2005,2,5,33,88,1,"0,0102","0,094","1,000","0,000","-0,820","0,063","-4,406","-0,467","-0,197","-0,006","8,539","0,428","-0,023","-0,503","-1,732","-0,184","0,022","0,039","0,197","0,070","0,060","0,059","0,094","0,067"
200833880,2008,2,8,33,88,1,"0,0119","0,105","11,000","0,000","-0,787","0,055","-5,024","-0,278","-0,151","-0,016","-2,248","0,234","-0,218","-0,461","-4,672","-0,133","0,024","0,062","0,146","0,031","0,063","0,063","0,071","0,079"
201533880,2015,2,15,33,88,1,"0,0038","0,081","4,000","1,000","-0,846","0,062","-1,547","-0,413","-0,229","-0,003","2,577","-0,616","0,025","-0,549","-2,552","-0,531","0,019","0,059","0,034","0,004","0,028","0,044","0,071","0,064"
201633880,2016,2,16,33,88,1,"0,0074","0,175","3,000","1,000","-0,820","0,037","-3,600","-0,112","-0,196","-0,119","6,258","-0,962","-2,155","-0,503","-1,916","-0,562","0,040","0,147","0,178","0,167","0,119","0,147","0,194","0,153"
201933880,2019,2,19,33,88,1,"0,0153","0,130","13,000","0,000","-0,783","0,054","-7,451","-0,271","-0,139","-0,032","-3,396","0,230","-0,496","-0,445","-4,951","-0,136","0,030","0,075","0,126","0,132","0,128","0,102","0,089","0,094"
202633880,2026,2,26,33,88,1,"0,0168","0,126","13,000","0,000","-0,780","0,053","-7,616","-0,255","-0,135","-0,028","-3,198","0,219","-0,421","-0,442","-4,943","-0,134","0,029","0,089","0,203","0,080","0,059","0,083","0,145","0,082"
202833880,2028,2,28,33,88,1,"0,0137","0,180","16,000","1,000","-0,714","0,054","-11,570","-0,825","-0,093","-0,031","-2,503","-0,132","-0,444","-0,442","-6,056","-0,326","0,042","0,127","0,104","0,148","0,183","0,152","0,148","0,134"
204033880,2040,2,40,33,88,1,"0,0005","0,127","10,000","0,000","-0,803","0,065","-3,812","-0,397","-0,175","-0,040","-2,081","0,322","-0,661","-0,481","-4,401","-0,150","0,029","0,086","0,126","0,095","0,072","0,087","0,130","0,102"
204833880,2048,2,48,33,88,1,"0,0024","0,152","3,000","0,000","-0,818","0,061","-3,499","-0,487","-0,193","-0,084","6,221","0,452","-1,499","-0,501","-2,087","-0,161","0,035","0,127","0,111","0,139","0,082","0,112","0,139","0,128"
300633880,3006,3,6,33,88,1,"0,0165","0,092","20,000","1,000","-0,247","0,035","-34,137","-1,190","0,398","0,034","8,024","0,443","0,666","-0,359","-6,470","-0,308","0,021","0,044","0,006","0,021","-0,005","0,060","0,070","0,069"
301433880,3014,3,14,33,88,1,"0,0372","0,113","7,000","0,000","-0,813","0,069","-2,584","-0,440","-0,188","-0,029","0,984","0,369","-0,446","-0,494","-3,535","-0,161","0,026","0,076","0,089","-0,010","0,059","0,069","0,083","0,069"
400233880,4002,4,2,33,88,1,"0,0091","0,151","14,000","0,000","-0,786","0,052","-8,412","-0,299","-0,142","-0,049","-4,395","0,248","-0,807","-0,445","-5,101","-0,141","0,035","0,098","0,144","0,106","0,157","0,120","0,052","0,111"
401033880,4010,4,10,33,88,1,"0,0072","0,074","6,000","0,000","-0,816","0,048","-2,098","-0,376","-0,192","0,012","1,829","0,316","0,307","-0,500","-3,315","-0,150","0,017","0,049","-0,002","-0,070","0,055","0,041","0,040","0,054"
401233880,4012,4,12,33,88,1,"0,0382","0,083","12,000","0,000","-0,763","0,043","-7,340","-0,158","-0,105","-0,005","-1,707","0,156","-0,020","-0,431","-4,869","-0,116","0,019","0,049","0,079","0,091","0,046","0,048","0,050","0,058"
601833880,6018,6,18,33,88,1,"0,0087","0,163","0,000","0,000","-0,819","0,052","-4,626","-0,489","-0,195","-0,102","10,510","0,469","-1,840","-0,503","-0,892","-0,160","0,038","0,138","0,168","0,100","0,100","0,135","0,164","0,133"
100434880,1004,1,4,34,88,1,"0,0049","0,102","2,000","1,000","0,296","-0,005","-5,794","0,217","-0,405","-0,031","3,061","-0,813","-0,483","0,174","4,232","-0,406","0,002","0,083","0,161","0,076","0,085","0,069","0,050","0,077"
100634880,1006,1,6,34,88,1,"0,0462","0,117","18,000","1,000","0,216","-0,020","-12,628","0,669","-0,241","-0,029","-4,535","-0,281","-0,450","-0,082","-5,002","-0,535","0,011","0,082","0,061","0,117","0,063","0,083","0,038","0,084"
100734880,1007,1,7,34,88,1,"0,0327","0,143","4,000","1,000","0,291","-0,009","-5,305","0,160","-0,401","-0,074","1,087","-0,851","-1,279","0,183","3,506","-0,403","0,010","0,121","0,177","0,171","0,114","0,111","0,083","0,112"
100934880,1009,1,9,34,88,1,"0,0221","0,061","3,000","0,000","0,296","-0,016","-4,733","0,099","-0,399","0,002","1,717","0,136","0,104","0,249","2,010","-0,030","-0,002","0,047","0,082","0,006","-0,038","0,046","0,017","0,022"
101134880,1011,1,11,34,88,1,"0,0178","0,186","12,000","0,000","0,271","-0,005","-6,162","0,166","-0,379","-0,102","-5,872","0,154","-1,764","0,306","4,655","-0,026","0,000","0,148","0,198","0,125","0,131","0,154","0,049","0,146"
101334880,1013,1,13,34,88,1,"0,0106","0,104","14,000","0,000","0,158","-0,007","-14,567","0,050","-0,245","-0,025","-3,607","0,049","-0,369","0,671","10,194","-0,009","-0,008","0,070","0,083","0,084","0,041","0,063","0,065","0,072"
101734880,1017,1,17,34,88,1,"0,0445","0,119","3,000","1,000","0,293","-0,004","-5,475","0,204","-0,403","-0,048","2,090","-0,824","-0,787","0,175","3,874","-0,408","0,005","0,076","0,011","0,063","0,033","0,081","0,138","0,086"
103034880,1030,1,30,34,88,1,"0,0102","0,124","4,000","0,000","0,298","-0,006","-4,960","0,171","-0,399","-0,054","1,099","0,200","-0,900","0,255","2,437","-0,047","0,003","0,100","0,130","0,102","0,107","0,089","0,086","0,094"
104534880,1045,1,45,34,88,1,"0,0085","0,108","14,000","0,000","0,158","-0,008","-14,168","0,054","-0,253","-0,027","-3,750","0,052","-0,407","0,652","9,968","-0,008","-0,008","0,070","0,092","0,036","0,068","0,086","0,043","0,069"
200534880,2005,2,5,34,88,1,"0,0287","0,102","1,000","0,000","0,300","0,000","-5,907","0,169","-0,401","-0,030","4,304","0,210","-0,473","0,249","2,667","-0,056","0,000","0,073","0,008","0,018","0,055","0,059","0,047","0,072"
200834880,2008,2,8,34,88,1,"0,0049","0,137","11,000","0,000","0,243","-0,006","-6,433","0,104","-0,363","-0,057","-4,364","0,111","-0,943","0,340","4,656","-0,012","-0,002","0,092","0,055","0,057","0,089","0,106","0,155","0,092"
201534880,2015,2,15,34,88,1,"0,0141","0,097","4,000","1,000","0,287","-0,009","-4,940","0,290","-0,401","-0,028","0,827","-0,743","-0,427","0,129","3,491","-0,447","0,001","0,076","0,012","0,075","0,038","0,046","0,084","0,046"
201634880,2016,2,16,34,88,1,"0,0333","0,123","3,000","1,000","0,293","-0,005","-5,491","0,193","-0,402","-0,052","2,127","-0,832","-0,864","0,179","3,868","-0,405","0,006","0,095","0,047","0,009","0,018","0,084","0,119","0,083"
201934880,2019,2,19,34,88,1,"0,0063","0,142","13,000","0,000","0,200","-0,008","-9,198","0,093","-0,330","-0,053","-4,888","0,088","-0,872","0,437","6,755","-0,007","-0,006","0,104","0,123","0,029","0,126","0,129","0,077","0,100"
202634880,2026,2,26,34,88,1,"0,0076","0,117","13,000","0,000","0,171","-0,010","-10,778","0,072","-0,297","-0,035","-4,173","0,068","-0,549","0,529","7,742","-0,005","-0,006","0,079","0,066","0,159","0,120","0,100","0,023","0,076"
202834880,2028,2,28,34,88,1,"0,0082","0,214","16,000","1,000","0,228","-0,024","-7,723","0,419","-0,349","-0,104","-7,266","-0,531","-1,764","0,017","-3,235","-0,549","0,029","0,186","0,147","0,163","0,128","0,173","0,193","0,179"
204034880,2040,2,40,34,88,1,"0,0541","0,119","10,000","0,000","0,244","-0,008","-5,872","0,096","-0,365","-0,044","-3,668","0,108","-0,728","0,330","4,106","-0,010","-0,001","0,079","0,021","0,112","0,037","0,081","0,132","0,086"
204834880,2048,2,48,34,88,1,"0,0107","0,115","3,000","0,000","0,299","-0,004","-5,203","0,167","-0,400","-0,045","2,136","0,201","-0,731","0,253","2,455","-0,049","0,002","0,068","0,093","0,035","0,090","0,106","0,118","0,079"
300634880,3006,3,6,34,88,1,"0,0036","0,123","20,000","1,000","0,246","-0,018","-16,674","0,760","-0,188","-0,024","-3,969","-0,214","-0,353","-0,047","-4,936","-0,447","0,014","0,058","0,022","0,069","0,113","0,089","0,103","0,094"
301434880,3014,3,14,34,88,1,"0,0899","0,102","7,000","0,000","0,279","-0,009","-4,555","0,102","-0,388","-0,034","-1,682","0,130","-0,535","0,274","2,661","-0,020","0,001","0,067","0,023","0,064","0,079","0,053","0,060","0,065"
400234880,4002,4,2,34,88,1,"0,0069","0,129","14,000","0,000","0,165","-0,009","-12,465","0,072","-0,285","-0,039","-4,395","0,065","-0,611","0,568","8,952","-0,007","-0,008","0,098","0,117","0,045","0,134","0,091","0,154","0,089"
401034880,4010,4,10,34,88,1,"0,0076","0,105","6,000","0,000","0,290","-0,007","-4,499","0,113","-0,393","-0,035","-0,869","0,146","-0,568","0,264","2,420","-0,026","0,001","0,044","0,122","0,163","0,072","0,068","0,012","0,079"
401234880,4012,4,12,34,88,1,"0,0093","0,073","12,000","0,000","0,161","-0,009","-11,213","0,047","-0,262","-0,015","-3,165","0,051","-0,215","0,612","7,834","-0,005","-0,003","0,025","0,107","0,079","0,059","0,036","0,025","0,037"
601834880,6018,6,18,34,88,1,"0,0145","0,158","0,000","0,000","0,292","-0,042","-6,495","0,382","-0,398","-0,096","6,247","0,313","-1,691","0,236","3,487","-0,096","0,011","0,134","0,078","0,066","0,133","0,134","0,076","0,131"
100435880,1004,1,4,35,88,1,"0,0198","0,101","2,000","1,000","-0,604","0,006","-4,901","-0,479","-0,389","-0,019","4,697","-0,787","-0,244","-0,096","4,271","-0,451","0,000","0,068","0,018","0,161","0,075","0,077","0,123","0,075"
100635880,1006,1,6,35,88,1,"0,0820","0,128","18,000","1,000","-0,435","0,010","-13,868","-0,709","-0,320","-0,041","-6,106","-0,349","-0,657","-0,045","-1,454","-0,156","0,007","0,084","0,104","0,086","0,102","0,091","0,056","0,091"
100735880,1007,1,7,35,88,1,"0,0689","0,119","4,000","1,000","-0,600","-0,004","-3,062","-0,444","-0,388","-0,038","2,502","-0,763","-0,599","-0,095","3,147","-0,432","0,004","0,092","0,190","0,080","0,071","0,073","0,164","0,082"
100935880,1009,1,9,35,88,1,"0,0070","0,109","3,000","0,000","-0,635","0,001","-3,596","0,121","-0,386","-0,024","3,798","0,281","-0,338","-0,086","3,400","0,110","0,002","0,085","-0,005","0,065","0,057","0,055","0,080","0,077"
101135880,1011,1,11,35,88,1,"0,0775","0,151","12,000","0,000","-0,614","0,000","-3,686","0,006","-0,366","-0,061","-4,479","0,132","-1,015","-0,040","0,040","0,053","0,008","0,108","0,158","0,098","0,134","0,113","0,173","0,109"
101335880,1013,1,13,35,88,1,"0,0308","0,123","14,000","0,000","-0,582","-0,002","-5,712","0,015","-0,348","-0,041","-5,071","0,064","-0,661","0,000","-0,118","-0,001","0,002","0,086","0,143","0,045","0,103","0,074","0,103","0,087"
101735880,1017,1,17,35,88,1,"0,0039","0,151","3,000","1,000","-0,603","-0,026","-3,709","-0,401","-0,387","-0,077","4,021","-0,900","-1,331","-0,090","3,637","-0,479","0,011","0,122","0,107","0,133","0,100","0,129","0,001","0,122"
103035880,1030,1,30,35,88,1,"0,0025","0,167","4,000","0,000","-0,616","-0,038","-3,786","0,042","-0,383","-0,106","3,142","0,389","-1,902","-0,082","3,151","0,144","0,014","0,154","0,152","0,090","0,091","0,128","0,171","0,136"
104535880,1045,1,45,35,88,1,"0,0215","0,112","14,000","0,000","-0,577","-0,003","-5,801","0,017","-0,345","-0,036","-5,007","0,054","-0,577","0,006","-0,048","-0,011","0,000","0,085","0,081","0,055","0,078","0,088","-0,005","0,076"
200535880,2005,2,5,35,88,1,"0,0090","0,126","1,000","0,000","-0,618","-0,004","-4,336","0,129","-0,385","-0,043","7,395","0,388","-0,688","-0,085","4,756","0,164","0,005","0,099","0,121","0,103","0,050","0,078","0,055","0,089"
200835880,2008,2,8,35,88,1,"0,0135","0,102","11,000","0,000","-0,625","-0,007","-2,732","-0,008","-0,360","-0,030","-3,571","0,088","-0,465","-0,016","0,311","0,025","-0,001","0,074","0,047","0,082","0,076","0,072","0,000","0,081"
201535880,2015,2,15,35,88,1,"0,0299","0,076","4,000","1,000","-0,610","0,009","-3,058","-0,384","-0,387","-0,003","2,098","-0,671","0,030","-0,100","3,154","-0,408","-0,005","0,051","-0,029","0,015","0,066","0,034","0,119","0,040"
201635880,2016,2,16,35,88,1,"0,0105","0,166","3,000","1,000","-0,605","-0,039","-3,620","-0,345","-0,386","-0,099","4,159","-0,949","-1,756","-0,089","3,625","-0,491","0,015","0,150","0,209","0,153","0,181","0,143","0,112","0,128"
201935880,2019,2,19,35,88,1,"0,0104","0,145","13,000","0,000","-0,603","0,000","-4,438","0,006","-0,359","-0,055","-4,838","0,104","-0,893","-0,024","-0,137","0,035","0,006","0,120","0,106","0,071","0,095","0,116","0,142","0,114"
202635880,2026,2,26,35,88,1,"0,0299","0,143","13,000","0,000","-0,603","0,000","-4,434","0,006","-0,359","-0,053","-4,813","0,101","-0,868","-0,022","-0,128","0,033","0,006","0,109","0,109","0,026","0,121","0,114","0,097","0,111"
202835880,2028,2,28,35,88,1,"0,1144","0,139","16,000","1,000","-0,475","0,006","-9,741","-0,642","-0,333","-0,047","-5,768","-0,400","-0,749","-0,045","-1,167","-0,199","0,009","0,093","0,106","0,069","0,062","0,095","0,085","0,104"
204035880,2040,2,40,35,88,1,"0,0024","0,135","10,000","0,000","-0,632","-0,002","-2,613","0,010","-0,372","-0,050","-3,114","0,145","-0,819","-0,052","0,588","0,059","0,005","0,105","0,109","0,048","0,097","0,106","0,095","0,114"
204835880,2048,2,48,35,88,1,"0,0202","0,113","3,000","0,000","-0,632","0,001","-3,604","0,120","-0,385","-0,028","3,892","0,292","-0,413","-0,086","3,425","0,114","0,003","0,098","0,155","0,027","0,116","0,061","0,081","0,082"
300635880,3006,3,6,35,88,1,"0,0046","0,160","20,000","1,000","-0,451","0,006","-17,432","-0,711","-0,323","-0,052","-6,815","-0,352","-0,828","-0,044","-2,048","-0,162","0,014","0,126","0,178","0,132","0,089","0,131","0,148","0,122"
301435880,3014,3,14,35,88,1,"0,0098","0,151","7,000","0,000","-0,626","-0,011","-3,259","0,050","-0,382","-0,073","-0,941","0,268","-1,244","-0,079","1,680","0,096","0,011","0,123","0,065","0,048","0,107","0,120","0,194","0,121"
400235880,4002,4,2,35,88,1,"0,0504","0,157","14,000","0,000","-0,593","0,002","-5,547","0,011","-0,357","-0,062","-5,421","0,102","-1,016","-0,022","-0,341","0,034","0,009","0,119","0,132","0,136","0,123","0,136","0,117","0,116"
401035880,4010,4,10,35,88,1,"0,0077","0,108","6,000","0,000","-0,653","-0,004","-2,494","0,053","-0,383","-0,028","0,199","0,185","-0,418","-0,076","1,978","0,073","0,001","0,089","0,066","0,067","0,036","0,070","-0,015","0,074"
401235880,4012,4,12,35,88,1,"0,0030","0,134","12,000","0,000","-0,615","-0,001","-3,531","0,002","-0,362","-0,048","-4,244","0,107","-0,779","-0,028","0,075","0,038","0,004","0,103","0,115","0,136","0,105","0,105","0,098","0,099"
601835880,6018,6,18,35,88,1,"0,0432","0,131","0,000","0,000","-0,615","-0,009","-4,728","0,129","-0,384","-0,051","9,224","0,420","-0,831","-0,084","5,499","0,185","0,006","0,089","0,138","0,099","0,116","0,093","0,157","0,095"
100436880,1004,1,4,36,88,1,"0,0631","0,062","2,000","1,000","-0,426","-0,009","-1,956","-0,694","-0,407","-0,013","1,473","-0,548","-0,185","-0,396","1,218","-0,597","0,001","0,003","0,075","0,042","0,064","0,017","-0,046","0,023"
100636880,1006,1,6,36,88,1,"0,0134","0,162","18,000","1,000","-0,368","0,008","-12,879","-0,438","-0,364","-0,069","-7,925","-0,486","-1,144","-0,378","-7,461","-0,476","0,020","0,111","0,173","0,097","0,137","0,122","0,162","0,129"
100736880,1007,1,7,36,88,1,"0,0312","0,104","4,000","1,000","-0,382","0,004","-1,942","-0,620","-0,409","-0,039","0,468","-0,582","-0,628","-0,390","0,077","-0,597","0,010","0,093","0,113","0,113","0,114","0,062","0,097","0,068"
100936880,1009,1,9,36,88,1,"0,0121","0,100","3,000","0,000","-0,302","-0,007","-1,417","-0,501","-0,414","-0,020","2,074","0,280","-0,245","-0,373","0,300","-0,027","0,007","0,070","0,004","0,023","0,056","0,075","0,118","0,067"
101136880,1011,1,11,36,88,1,"0,0432","0,161","12,000","0,000","-0,285","0,016","-7,876","-0,336","-0,403","-0,078","-5,100","0,136","-1,313","-0,339","-4,296","0,002","0,014","0,119","0,114","0,106","0,114","0,101","0,186","0,120"
101336880,1013,1,13,36,88,1,"0,0269","0,136","14,000","0,000","-0,280","0,005","-10,259","-0,334","-0,394","-0,057","-6,008","0,110","-0,951","-0,322","-4,698","-0,015","0,010","0,080","0,093","0,101","0,035","0,118","0,048","0,098"
101736880,1017,1,17,36,88,1,"0,0058","0,134","3,000","1,000","-0,346","0,011","-1,216","-0,392","-0,413","-0,063","1,720","-0,802","-1,062","-0,385","0,766","-0,541","0,016","0,126","0,037","0,091","0,141","0,124","0,069","0,100"
103036880,1030,1,30,36,88,1,"0,0096","0,110","4,000","0,000","-0,300","0,000","-1,501","-0,480","-0,413","-0,036","0,671","0,261","-0,560","-0,371","-0,091","-0,021","0,010","0,086","-0,003","0,080","0,078","0,075","0,078","0,064"
104536880,1045,1,45,36,88,1,"0,0028","0,156","14,000","0,000","-0,282","0,012","-10,408","-0,336","-0,397","-0,071","-6,192","0,122","-1,199","-0,326","-4,843","-0,009","0,012","0,133","0,218","0,117","0,153","0,120","0,140","0,125"
200536880,2005,2,5,36,88,1,"0,0142","0,108","1,000","0,000","-0,308","-0,007","-2,052","-0,668","-0,413","-0,021","7,354","0,447","-0,238","-0,374","0,279","-0,089","0,009","0,068","0,046","0,142","0,035","0,084","0,085","0,074"
200836880,2008,2,8,36,88,1,"0,0221","0,106","11,000","0,000","-0,283","-0,001","-6,613","-0,322","-0,397","-0,041","-4,255","0,106","-0,662","-0,333","-3,874","-0,007","0,009","0,084","0,139","0,066","0,033","0,066","0,062","0,081"
201536880,2015,2,15,36,88,1,"0,0003","0,144","4,000","1,000","-0,342","0,015","-1,339","-0,425","-0,412","-0,072","0,815","-0,773","-1,241","-0,384","0,231","-0,554","0,018","0,113","0,053","0,029","0,105","0,115","0,140","0,120"
201636880,2016,2,16,36,88,1,"0,0206","0,126","3,000","1,000","-0,354","0,009","-1,321","-0,470","-0,412","-0,055","1,545","-0,724","-0,911","-0,387","0,784","-0,567","0,014","0,118","0,131","0,061","0,085","0,092","0,102","0,091"
201936880,2019,2,19,36,88,1,"0,0161","0,125","13,000","0,000","-0,281","0,004","-8,940","-0,330","-0,395","-0,051","-5,423","0,108","-0,847","-0,325","-4,450","-0,013","0,010","0,093","0,034","0,081","0,087","0,087","0,156","0,088"
202636880,2026,2,26,36,88,1,"0,0199","0,125","13,000","0,000","-0,281","0,004","-8,940","-0,330","-0,395","-0,051","-5,424","0,108","-0,847","-0,325","-4,451","-0,013","0,010","0,085","0,025","0,017","0,026","0,105","0,036","0,092"
202836880,2028,2,28,36,88,1,"0,0045","0,169","16,000","1,000","-0,350","0,017","-11,064","-0,503","-0,384","-0,079","-7,316","-0,545","-1,327","-0,373","-6,655","-0,510","0,021","0,138","0,216","0,206","0,121","0,138","0,114","0,127"
